name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"36,-115",2022-12-03T00:00:00,10,9.2,1.5,55.76,0,0,,0,0,4.3,7,154,1022.2,36.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,KLSV"
"36,-115",2022-12-03T01:00:00,9.2,9.2,1,56.56,0,0,,0,0,5,5,210.6,1022.1,31.4,16,1,0,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,CMP12,KLSV"
"36,-115",2022-12-03T02:00:00,9.1,7.8,1.2,58,0,0,,0,0,3.2,8.6,86,1022.3,82.6,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,KLSV"
"36,-115",2022-12-03T03:00:00,8.3,7.9,0.9,59.51,0,0,,0,0,3.6,5,275,1022.2,88,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,KLSV"
"36,-115",2022-12-03T04:00:00,7.5,6.1,0.8,62.53,0,0,,0,0,2.5,7.7,185,1022.1,45.9,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,KLSV"
"36,-115",2022-12-03T05:00:00,7.6,5.9,0.7,61.75,0,0,,0,0,4,9.1,205,1022.6,60.5,16,1,0,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,CMP12,KLSV"
"36,-115",2022-12-03T06:00:00,7.5,6.4,0.7,62.35,0,0,,0,0,2.9,6.8,106,1022.8,24.2,16,1,0,0,10,Partially cloudy,partly-cloudy-night,"KHND,KLAS,CMP12,KLSV"
"36,-115",2022-12-03T07:00:00,7.8,6.7,0.7,60.88,0,0,,0,0,4.3,7,188,1023.4,27.8,16,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T08:00:00,8.7,8.7,1,58.53,0,0,,0,0,7.6,4.7,100,1023.6,24.2,16,73,0.3,1,10,Partially cloudy,partly-cloudy-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T09:00:00,11.5,11.5,1.1,49.12,0,0,,0,0,5.8,5.7,264,1023.7,27.8,16,253,0.9,3,10,Partially cloudy,partly-cloudy-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T10:00:00,13.3,13.3,1,43.06,0,0,,0,0,6.5,1.6,14,1023.4,24.2,16,415,1.5,4,10,Partially cloudy,partly-cloudy-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T11:00:00,14.5,14.5,1,39.68,0,0,,0,0,5.4,7.3,22,1022.7,27.8,16,533,1.9,5,10,Partially cloudy,partly-cloudy-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T12:00:00,15.7,15.7,1.4,37.98,0,0,,0,0,13,7.1,50,1021.3,13.8,16,577,2.1,6,10,Clear,clear-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T13:00:00,16.5,16.5,1.3,35.79,0,0,,0,0,13.3,4,134.1,1020.8,13.8,16,528,1.9,5,10,Clear,clear-day,"KHND,KLAS,CMP10,KLSV"
"36,-115",2022-12-03T14:00:00,17.4,17.4,2.3,36.32,0,0,,0,0,20.2,10.4,144.3,1018,100,50,368,1.3,4,10,Overcast,cloudy,
"36,-115",2022-12-03T15:00:00,17.7,17.7,1.5,33.66,0,0,,0,0,20.2,9.4,139.7,1017,19,55.1,206,0.7,2,10,Clear,clear-day,
"36,-115",2022-12-03T16:00:00,16.2,16.2,1.5,37.02,0,0,,0,0,20.2,10.1,131,1017,0,54.4,37,0.1,0,10,Clear,clear-day,
"36,-115",2022-12-03T17:00:00,13.8,13.8,3.1,48.42,0,0,,0,0,25.9,15.1,155.9,1017,0,42.5,0,0,0,10,Clear,clear-night,
"36,-115",2022-12-03T18:00:00,13.2,13.2,3.1,50.35,0,0,,0,0,20.2,16.2,172.5,1018,0,40.4,0,,0,10,Clear,clear-night,
"36,-115",2022-12-03T19:00:00,13,13,3.6,52.84,0,0,,0,0,28.4,20.5,202.8,1018,0,38.2,0,,0,10,Clear,clear-night,
"36,-115",2022-12-03T20:00:00,12.8,12.8,3.5,53.16,0,0,,0,0,28.8,21.6,199.2,1018,0,38,0,,0,10,Clear,clear-night,
"36,-115",2022-12-03T21:00:00,12.1,12.1,3.5,55.66,0,0,,0,0,22,16.6,197.7,1019,17,36.1,0,,0,10,Clear,clear-night,
"36,-115",2022-12-03T22:00:00,10.7,10.7,3.4,60.64,0,0,,0,0,14.8,11.2,184.3,1018,4,32.4,0,,0,10,Clear,clear-night,
"36,-115",2022-12-03T23:00:00,9.8,8.1,3.2,63.49,0,0,,0,0,15.5,11.5,171.3,1018,0,30.7,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T00:00:00,9.3,7.4,3.9,68.98,0,0,,0,0,16.6,12.2,162.8,1018,0,27,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T01:00:00,8.4,7,4.6,76.99,0,0,,0,0,11.2,8.3,159.4,1018,0,24.3,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T02:00:00,7.4,7.4,4.8,83.57,0,0,,0,0,3.6,2.9,195.5,1018,0,22.1,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T03:00:00,6.8,5.9,4.6,85.87,0,0,,0,0,5.4,5.4,173.6,1018,0,20.7,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T04:00:00,6.7,5.6,4.5,85.86,0,0,,0,0,7.2,6.1,180.1,1018,0,19.9,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T05:00:00,5.7,5.7,3.9,88.2,0,0,,0,0,1.4,1.1,282.4,1018,0,18.4,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T06:00:00,5.2,5.2,2.7,83.89,0,0,,0,0,2.2,1.8,79.6,1018,1,22.3,0,,0,10,Clear,clear-night,
"36,-115",2022-12-04T07:00:00,5.2,5.2,3.1,86.31,0,0,,0,0,2.5,1.8,91.8,1017,1,19.6,30,0.1,0,10,Clear,clear-day,
"36,-115",2022-12-04T08:00:00,8.6,8.6,6.1,84.29,0,0,,0,0,11.9,4.3,155.5,1017,0,17.5,205,0.7,2,10,Clear,clear-day,
"36,-115",2022-12-04T09:00:00,13.7,13.7,7.8,67.53,0,0,,0,0,29.5,13.3,178.3,1017,100,22.6,333,1.2,3,10,Overcast,cloudy,
"36,-115",2022-12-04T10:00:00,15.6,15.6,6.4,54.28,0,0,,0,0,27.4,18.7,184.1,1017,100,31.2,410,1.5,4,10,Overcast,cloudy,
"36,-115",2022-12-04T11:00:00,17.2,17.2,5.5,46.06,0,0,,0,0,25.9,19.1,181,1016,100,38.5,428,1.5,4,10,Overcast,cloudy,
"36,-115",2022-12-04T12:00:00,19.1,19.1,4.3,37.6,0,0,,0,0,29.2,15.5,185.8,1015,100,47.9,504,1.8,5,10,Overcast,cloudy,
"36,-115",2022-12-04T13:00:00,20.3,20.3,2,29.66,0,0,,0,0,33.1,20.9,232.8,1014,50,59.7,383,1.4,4,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-04T14:00:00,19.9,19.9,3.5,33.82,0,0,,0,0,40.3,25.2,237.1,1014,100,53.9,293,1.1,3,10,Overcast,cloudy,
"36,-115",2022-12-04T15:00:00,18.8,18.8,4.7,39.4,0,0,,0,0,45.7,25.6,229.4,1013,0,47.5,209,0.8,2,10,Clear,clear-day,
"36,-115",2022-12-04T16:00:00,16.9,16.9,5.5,46.95,0,0,,0,0,49.7,24.5,227.4,1012,0,41.8,38,0.1,0,10,Clear,clear-day,
"36,-115",2022-12-04T17:00:00,15.4,15.4,5.3,50.95,0,0,,0,0,34.9,21.6,215.6,1012,0,39.4,0,0,0,10,Clear,clear-night,
"36,-115",2022-12-04T18:00:00,14.8,14.8,5.1,52.22,0,0,,0,0,35.6,22,228.7,1012,31,38.9,0,,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-04T19:00:00,14.2,14.2,4.8,53.16,0,0,,0,0,26.3,15.5,230,1012,100,38.2,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-04T20:00:00,13.8,13.8,5.1,55.71,0,0,,0,0,31.7,17.6,234.3,1012,100,36,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-04T21:00:00,13.2,13.2,6,61.66,0,0,,0,0,42.5,19.1,233.3,1012,100,30.6,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-04T22:00:00,12.3,12.3,5.9,64.96,0,0,,0,0,32.8,19.1,211.5,1012,100,28.6,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-04T23:00:00,11.8,11.8,5.4,64.84,0,0,,0,0,32,15.5,212.6,1011,100,28.8,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T00:00:00,11.5,11.5,4.8,63.44,0,0,,0,0,38.2,22.7,216.2,1011,100,30.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T01:00:00,11.2,11.2,4.2,62.05,0,0,,0,0,38.9,25.2,216.4,1010,100,30.4,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T02:00:00,10.6,10.6,3.2,60.19,0,0,,0,0,32.4,18.4,200.2,1010,100,32.2,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T03:00:00,10.2,10.2,1.4,54.38,0,0,,0,0,37.1,24.1,199.8,1010,100,37.2,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T04:00:00,10.1,10.1,-1.1,45.67,0,0,,0,0,44.3,20.5,187.5,1010,100,45,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T05:00:00,9.9,6.9,-2.3,42.38,0,0,,0,0,47.9,23.4,202,1010,100,47.7,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T06:00:00,9.6,6.5,-2.2,43.56,0,0,,0,0,43.2,23,216.3,1011,100,47,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T07:00:00,9.6,6.8,-2.3,43.24,0,0,,0,0,39.6,20.2,211.8,1012,100,47.4,24,0.1,0,10,Overcast,cloudy,
"36,-115",2022-12-05T08:00:00,11.2,11.2,-2.5,38.29,0,0,,0,0,45.4,22.3,222.5,1012,100,49.8,149,0.5,1,10,Overcast,cloudy,
"36,-115",2022-12-05T09:00:00,12.4,12.4,-2.1,36.44,0,0,,0,0,34.6,25.2,255.1,1013,100,50.6,301,1.1,3,10,Overcast,cloudy,
"36,-115",2022-12-05T10:00:00,11.1,11.1,3.5,59.46,0,0,,0,0,10.4,6.5,246.9,1014,100,24.1,433,1.6,4,10,Overcast,cloudy,
"36,-115",2022-12-05T11:00:00,12.7,12.7,3,51.65,0,0,,0,0,14,4,252.7,1013,100,24.1,534,1.9,5,10,Overcast,cloudy,
"36,-115",2022-12-05T12:00:00,13.6,13.6,2.4,46.68,0,0,,0,0,13.3,1.8,217.5,1012,100,24.1,534,1.9,5,10,Overcast,cloudy,
"36,-115",2022-12-05T13:00:00,13.9,13.9,2.2,45.13,0,0,,0,0,7.9,2.2,59.3,1012,100,24.1,470,1.7,5,10,Overcast,cloudy,
"36,-115",2022-12-05T14:00:00,13.6,13.6,2.8,48.02,0,0,,0,0,5.4,5.8,38.6,1012,100,24.1,349,1.3,3,10,Overcast,cloudy,
"36,-115",2022-12-05T15:00:00,12.9,12.9,3.2,51.71,0,0,,0,0,5,5.8,51,1012,100,24.1,187,0.7,2,10,Overcast,cloudy,
"36,-115",2022-12-05T16:00:00,11.4,11.4,3.2,57.07,0,0,,0,0,7.2,4.3,57.1,1012,100,24.1,27,0.1,0,10,Overcast,cloudy,
"36,-115",2022-12-05T17:00:00,12.7,12.7,0.4,42.89,0,0,,0,0,44.3,30.6,221.5,1009,100,24.1,5,0,0,10,Overcast,cloudy,
"36,-115",2022-12-05T18:00:00,12.2,12.2,0.3,44,0,0,,0,0,43.6,29.2,219.4,1010,80.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-05T19:00:00,11.7,11.7,0.5,46.13,0,0,,0,0,36.4,23,220.9,1010,99.2,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T20:00:00,11.2,11.2,0.7,48.38,0,0,,0,0,28.4,17.6,223.7,1011,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T21:00:00,10.6,10.6,0.8,50.71,0,0,,0,0,20.5,15.1,214,1011,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-05T22:00:00,10.3,10.3,0.7,51.36,0,0,,0,0,18.7,14.8,211.9,1011,75.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-05T23:00:00,9.5,7.3,0.7,54.19,0,0,,0,0,17.6,14.4,219.1,1011,88,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-06T00:00:00,8.8,6.7,0.6,56.4,0,0,,0,0,14.8,13,220.7,1011,45.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-06T01:00:00,8.2,6.2,0.3,57.48,0,0,,0,0,12.2,11.2,218,1011,99.7,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T02:00:00,7.9,6.2,-0.1,56.99,0,0,,0,0,10.1,9.4,215.9,1012,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T03:00:00,7.5,6,-0.4,57.3,0,0,,0,0,8.6,8.3,218.2,1012,76.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-06T04:00:00,7,5.5,-0.6,58.43,0,0,,0,0,8.3,7.9,222,1012,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T05:00:00,7,5.4,-0.5,58.86,0,0,,0,0,8.6,8.3,217,1012,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T06:00:00,6.7,5.2,-0.5,60.09,0,0,,0,0,7.6,7.6,221.1,1013,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T07:00:00,7,5.7,-0.4,59.29,0,0,,0,0,6.8,6.8,220.6,1013,87.4,24.1,4,0,0,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-06T08:00:00,8.5,7.8,-0.4,53.53,0,0,,0,0,6.5,5.8,216.5,1013,100,24.1,79,0.3,1,10,Overcast,cloudy,
"36,-115",2022-12-06T09:00:00,9.7,9.7,-0.4,49.37,0,0,,0,0,5.4,4.7,211.1,1014,99.5,24.1,195,0.7,2,10,Overcast,cloudy,
"36,-115",2022-12-06T10:00:00,10.8,10.8,-0.6,45.21,0,0,,0,0,3.6,3.2,208.9,1013,72.6,24.1,319,1.1,3,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-06T11:00:00,11.8,11.8,-0.6,42.31,0,23.8,,0,0,4,2.5,211,1013,28.4,24.1,460,1.7,5,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-06T12:00:00,12.5,12.5,-0.7,40.11,0,23.8,,0,0,5.4,2.9,213.2,1012,97.6,24.1,517,1.9,5,10,Overcast,cloudy,
"36,-115",2022-12-06T13:00:00,13,13,-0.6,39.11,0,23.8,,0,0,8.6,4.7,229.9,1011,97.6,24.1,427,1.5,4,10,Overcast,cloudy,
"36,-115",2022-12-06T14:00:00,13.4,13.4,-0.6,38.1,0,23.8,,0,0,10.4,7.2,228.8,1010,62.4,24.1,327,1.2,3,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-06T15:00:00,13.4,13.4,-0.7,37.82,0,23.8,,0,0,11.9,10.4,219.2,1010,5.2,24.1,244,0.9,2,10,Clear,clear-day,
"36,-115",2022-12-06T16:00:00,12.5,12.5,-0.9,39.53,0,23.8,,0,0,21.2,18,228.4,1010,9.8,24.1,111,0.4,1,10,Clear,clear-day,
"36,-115",2022-12-06T17:00:00,10.9,10.9,-1.9,40.83,0,4.8,,0,0,29.9,18.4,233.2,1011,44.5,24.1,5,0,0,10,Partially cloudy,partly-cloudy-night,
"36,-115",2022-12-06T18:00:00,10.6,10.6,-2,41.35,0,4.8,,0,0,21.2,15.5,227.6,1011,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T19:00:00,10.8,10.8,-2.1,40.5,0,4.8,,0,0,19.8,15.5,219.7,1011,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T20:00:00,10.3,10.3,-2.1,41.87,0,4.8,,0,0,19.1,15.1,209.1,1012,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T21:00:00,10.1,10.1,-2.1,42.44,0,4.8,,0,0,18.7,14,197.2,1012,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T22:00:00,9.9,8.1,-2.1,43.01,0,4.8,,0,0,16.2,12.6,200.1,1012,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-06T23:00:00,9.4,7.3,-2.1,44.48,0,0,,0,0,17.3,14,204.2,1013,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T00:00:00,9.1,6.9,-2.1,45.38,0,0,,0,0,17.6,13.7,216.6,1013,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T01:00:00,9,7,-1.9,46.37,0,0,,0,0,16.9,12.6,231,1013,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T02:00:00,8.7,6.9,-1.7,48.02,0,0,,0,0,11.9,10.8,231.6,1013,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T03:00:00,7.9,6.1,-1.5,51.45,0,0,,0,0,10.1,10.1,231.6,1014,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T04:00:00,7.2,5.5,-1.2,55.17,0,0,,0,0,8.6,8.6,228.2,1014,98.7,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T05:00:00,6.9,5.3,-1,57.14,0,4.8,,0,0,7.6,7.9,211.4,1015,100,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T06:00:00,7,5.5,-0.9,57.17,0,4.8,,0,0,7.6,7.6,201,1016,98.4,24.1,0,,0,10,Overcast,cloudy,
"36,-115",2022-12-07T07:00:00,7,5.5,-0.6,58.43,0,4.8,,0,0,7.9,7.9,206.2,1016,84.8,24.1,3,0,0,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T08:00:00,8.1,7.1,-0.5,54.61,0,4.8,,0,0,7.9,6.5,208.2,1017,100,24.1,83,0.3,1,10,Overcast,cloudy,
"36,-115",2022-12-07T09:00:00,9.3,8.7,-0.6,49.98,0,4.8,,0,0,6.8,5.8,211.6,1018,100,24.1,204,0.7,2,10,Overcast,cloudy,
"36,-115",2022-12-07T10:00:00,10.2,10.2,-0.7,46.71,0,4.8,,0,0,6.5,4.3,227.9,1018,91.3,24.1,301,1.1,3,10,Overcast,cloudy,
"36,-115",2022-12-07T11:00:00,11,11,-0.7,44.29,0,19,,0,0,7.6,5,251.7,1018,83.4,24.1,389,1.4,4,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T12:00:00,11.5,11.5,-0.8,42.54,0.1,19,rain,0,0,9,6.8,265.9,1017,41,24.1,440,1.6,4,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T13:00:00,12,12,-1.1,40.26,0,19,,0,0,9.7,8.3,249.2,1017,43.4,24.1,481,1.7,5,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T14:00:00,12.2,12.2,-1.4,38.87,0,19,,0,0,9.4,10.4,251.7,1017,71.5,24.1,408,1.5,4,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T15:00:00,12.1,12.1,-1.4,39.13,0,19,,0,0,8.6,9,282.2,1018,40.9,24.1,264,1,3,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T16:00:00,11.6,11.6,-1.1,41.34,0,19,,0,0,11.9,10.8,315.7,1018,34.4,24.1,105,0.4,1,10,Partially cloudy,partly-cloudy-day,
"36,-115",2022-12-07T17:00:00,10.2,10.2,-0.9,46.04,0,0,,0,0,9.7,9,310,1019,7.1,24.1,5,0,0,10,Clear,clear-night,
"36,-115",2022-12-07T18:00:00,9.4,8.5,-0.9,48.57,0,0,,0,0,8.3,6.8,289.2,1020,5,24.1,0,,0,10,Clear,clear-night,
"36,-115",2022-12-07T19:00:00,8.6,7.9,-0.8,51.64,0,0,,0,0,6.5,5.8,265.8,1021,5,24.1,0,,0,10,Clear,clear-night,
"36,-115",2022-12-07T20:00:00,7.9,7.9,-0.6,54.95,0,0,,0,0,5.4,4.7,267.9,1022,0.1,24.1,0,,0,10,Clear,clear-night,
"36,-115",2022-12-07T21:00:00,7.4,7.4,-0.4,57.69,0,0,,0,0,4.7,4.3,269.2,1023,0,24.1,0,,0,10,Clear,clear-night,
